id_word,Spelling,wlen,Frequency,DomPoS,meaning,path
1540,democracy,9,4.416,noun,democracia,images/words/1540.webp
1541,technique,9,4.415,noun,técnica,images/words/1541.webp
1542,swim,4,4.415,verb,nadar,images/words/1542.webp
1543,soup,4,4.415,noun,sopa,images/words/1543.webp
1544,loose,5,4.415,adjective,suelto/suelta,images/words/1544.webp
1545,mouse,5,4.415,noun,ratón,images/words/1545.webp
1546,receive,7,4.415,verb,recibir,images/words/1546.webp
1547,coat,4,4.414,noun,abrigo,images/words/1547.webp
1548,autumn,6,4.414,noun,otoño,images/words/1548.webp
1549,spin,4,4.413,noun,giro,images/words/1549.webp
1550,code,4,4.413,noun,código,images/words/1550.webp
1551,finance,7,4.413,noun,finanzas,images/words/1551.webp
1552,opera,5,4.412,noun,ópera,images/words/1552.webp
1553,sunny,5,4.412,adjective,soleado/soleada,images/words/1553.webp
1554,writer,6,4.411,noun,escritor/escritora,images/words/1554.webp
1555,trading,7,4.411,noun,comercio,images/words/1555.webp
1556,category,8,4.411,noun,categoría,images/words/1556.webp
1557,priority,8,4.41,noun,prioridad,images/words/1557.webp
1558,pension,7,4.408,noun,pensión,images/words/1558.webp
1559,panic,5,4.407,noun,pánico,images/words/1559.webp
1560,precious,8,4.407,adjective,precioso/preciosa,images/words/1560.webp
1561,valuable,8,4.407,adjective,valioso/valiosa,images/words/1561.webp
1562,competitive,11,4.407,adjective,competitivo/competitiva,images/words/1562.webp
1563,specialist,10,4.406,noun,especialista,images/words/1563.webp
1564,ear,3,4.406,noun,oído,images/words/1564.webp
1565,exist,5,4.406,verb,existir,images/words/1565.webp
1566,bronze,6,4.405,noun,bronce,images/words/1566.webp
1567,combination,11,4.405,noun,combinación,images/words/1567.webp
1568,whom,4,4.404,pronoun,a quién,images/words/1568.webp
1569,builder,7,4.404,noun,constructor/constructora,images/words/1569.webp
1570,nor,3,4.403,conjunction,ni,images/words/1570.webp
1571,nest,4,4.403,noun,nido,images/words/1571.webp
1572,adult,5,4.403,noun,adulto/adulta,images/words/1572.webp
1573,twist,5,4.403,noun,giro,images/words/1573.webp
1574,text,4,4.402,noun,texto,images/words/1574.webp
1575,burn,4,4.402,verb,quemar,images/words/1575.webp
1576,employment,10,4.402,noun,empleo,images/words/1576.webp
1577,genius,6,4.401,noun,genio,images/words/1577.webp
1578,primary,7,4.401,adjective,primario/primaria,images/words/1578.webp
1579,savings,7,4.401,noun,ahorros,images/words/1579.webp
1580,en,2,4.4,preposition,en,images/words/1580.webp
1581,era,3,4.4,noun,era,images/words/1581.webp
1582,cute,4,4.399,adjective,lindo/linda,images/words/1582.webp
1583,skill,5,4.398,noun,habilidad,images/words/1583.webp
1584,rail,4,4.397,noun,carril,images/words/1584.webp
1585,goods,5,4.397,noun,bienes,images/words/1585.webp
1586,extent,6,4.396,noun,extensión,images/words/1586.webp
1587,reception,9,4.396,noun,recepción,images/words/1587.webp
1588,auctioneer,10,4.395,noun,subastador/subastadora,images/words/1588.webp
1589,dare,4,4.395,verb,atreverse,images/words/1589.webp
1590,host,4,4.395,noun,anfitrión/anfitriona,images/words/1590.webp
1591,cue,3,4.394,noun,señal,images/words/1591.webp
1592,toy,3,4.394,noun,juguete,images/words/1592.webp
1593,seek,4,4.394,verb,buscar,images/words/1593.webp
1594,suite,5,4.394,noun,suite,images/words/1594.webp
1595,flour,5,4.393,noun,harina,images/words/1595.webp
1596,steam,5,4.393,noun,vapor,images/words/1596.webp
1597,poverty,7,4.393,noun,pobreza,images/words/1597.webp
1598,represent,9,4.393,verb,representar,images/words/1598.webp
1599,mayor,5,4.392,noun,alcalde/alcaldesa,images/words/1599.webp
1600,squad,5,4.392,noun,escuadrón,images/words/1600.webp
1601,chamber,7,4.392,noun,cámara,images/words/1601.webp
1602,ought,5,4.391,verb,debería,images/words/1602.webp
1603,routine,7,4.391,adjective,rutinario/rutinaria,images/words/1603.webp
1604,shooting,8,4.391,noun,disparos,images/words/1604.webp
1605,shell,5,4.39,noun,concha,images/words/1605.webp
1606,settle,6,4.39,verb,establecerse,images/words/1606.webp
1607,diamond,7,4.39,noun,diamante,images/words/1607.webp
1608,disappointing,13,4.39,adjective,decepcionante,images/words/1608.webp
1609,rabbit,6,4.389,noun,conejo,images/words/1609.webp
1610,pork,4,4.388,noun,cerdo,images/words/1610.webp
1611,minimum,7,4.388,noun,mínimo,images/words/1611.webp
1612,gang,4,4.387,noun,pandilla,images/words/1612.webp
1613,panel,5,4.387,noun,panel,images/words/1613.webp
1614,incident,8,4.387,noun,incidente,images/words/1614.webp
1615,dust,4,4.386,noun,polvo,images/words/1615.webp
1616,carbon,6,4.386,noun,carbono,images/words/1616.webp
1617,scratch,7,4.386,noun,rasguño,images/words/1617.webp
1618,religion,8,4.386,noun,religión,images/words/1618.webp
1619,plot,4,4.385,noun,trama,images/words/1619.webp
1620,guitar,6,4.385,noun,guitarra,images/words/1620.webp
1621,editor,6,4.385,noun,editor/editora,images/words/1621.webp
1622,shed,4,4.384,verb,cobertizo,images/words/1622.webp
1623,salad,5,4.384,noun,ensalada,images/words/1623.webp
1624,status,6,4.384,noun,estatus,images/words/1624.webp
1625,stretch,7,4.384,noun,estiramiento,images/words/1625.webp
1626,intelligence,12,4.384,noun,inteligencia,images/words/1626.webp
1627,guarantee,9,4.383,verb,garantizar,images/words/1627.webp
1628,superb,6,4.383,adjective,excelente,images/words/1628.webp
1629,pepper,6,4.382,noun,pimienta,images/words/1629.webp
1630,monkey,6,4.381,noun,mono,images/words/1630.webp
1631,tremendous,10,4.381,adjective,tremendo/tremenda,images/words/1631.webp
1632,copy,4,4.379,noun,copia,images/words/1632.webp
1633,pretend,7,4.379,verb,fingir,images/words/1633.webp
1634,customer,8,4.379,noun,cliente,images/words/1634.webp
1635,jungle,6,4.378,noun,selva,images/words/1635.webp
1636,grateful,8,4.377,adjective,agradecido/agradecida,images/words/1636.webp
1637,appropriate,11,4.377,adjective,apropiado/apropiada,images/words/1637.webp
1638,helicopter,10,4.376,noun,helicóptero,images/words/1638.webp
1639,enemy,5,4.376,noun,enemigo/enemiga,images/words/1639.webp
1640,stress,6,4.376,noun,estrés,images/words/1640.webp
1641,unlike,6,4.376,preposition,a diferencia de,images/words/1641.webp
1642,pattern,7,4.376,noun,patrón,images/words/1642.webp
1643,pen,3,4.375,noun,bolígrafo,images/words/1643.webp
1644,universe,8,4.375,noun,universo,images/words/1644.webp
1645,territory,9,4.375,noun,territorio,images/words/1645.webp
1646,discussion,10,4.375,noun,discusión,images/words/1646.webp
1647,surprising,10,4.374,adjective,sorprendente,images/words/1647.webp
1648,trophy,6,4.374,noun,trofeo,images/words/1648.webp
1649,pilot,5,4.373,noun,piloto,images/words/1649.webp
1650,circle,6,4.373,noun,círculo,images/words/1650.webp
1651,glory,5,4.372,noun,gloria,images/words/1651.webp
1652,pastry,6,4.372,noun,pastelería,images/words/1652.webp
1653,hip,3,4.371,noun,cadera,images/words/1653.webp
1654,switch,6,4.371,verb,cambiar,images/words/1654.webp
1655,killer,6,4.371,noun,asesino/asesina,images/words/1655.webp
1656,genuine,7,4.371,adjective,genuino/genuina,images/words/1656.webp
1657,electric,8,4.371,adjective,eléctrico/eléctrica,images/words/1657.webp
1658,gear,4,4.369,noun,engranaje,images/words/1658.webp
1659,romantic,8,4.369,adjective,romántico/romántica,images/words/1659.webp
1660,delivery,8,4.369,noun,entrega,images/words/1660.webp
1661,domestic,8,4.367,adjective,doméstico/doméstica,images/words/1661.webp
1662,mud,3,4.366,noun,barro,images/words/1662.webp
1663,ultimate,8,4.365,adjective,último/última,images/words/1663.webp
1664,soldier,7,4.364,noun,soldado,images/words/1664.webp
1665,capable,7,4.364,adjective,capaz,images/words/1665.webp
1666,conflict,8,4.364,noun,conflicto,images/words/1666.webp
1667,menu,4,4.363,noun,menú,images/words/1667.webp
1668,tongue,6,4.363,noun,lengua,images/words/1668.webp
1669,comment,7,4.363,noun,comentario,images/words/1669.webp
1670,jail,4,4.362,noun,cárcel,images/words/1670.webp
1671,launch,6,4.362,noun,lanzamiento,images/words/1671.webp
1672,fool,4,4.361,noun,tonto/tonta,images/words/1672.webp
1673,piano,5,4.36,noun,piano,images/words/1673.webp
1674,concentrate,11,4.36,verb,concentrarse,images/words/1674.webp
1675,tiger,5,4.359,noun,tigre,images/words/1675.webp
1676,smooth,6,4.359,adjective,suave,images/words/1676.webp
1677,thousand,8,4.359,number,mil,images/words/1677.webp
1678,plain,5,4.358,adjective,llano/llana,images/words/1678.webp
1679,apologise,9,4.357,verb,disculparse,images/words/1679.webp
1680,snake,5,4.356,noun,serpiente,images/words/1680.webp
1681,earn,4,4.355,verb,ganar,images/words/1681.webp
1682,squeeze,7,4.355,verb,apretar,images/words/1682.webp
1683,jewellery,9,4.355,noun,joyería,images/words/1683.webp
1684,pure,4,4.354,adjective,puro/pura,images/words/1684.webp
1685,zero,4,4.354,number,cero,images/words/1685.webp
1686,harm,4,4.354,noun,daño,images/words/1686.webp
1687,farmer,6,4.354,noun,granjero/granjera,images/words/1687.webp
1688,arrest,6,4.354,noun,arresto,images/words/1688.webp
1689,mixture,7,4.354,noun,mezcla,images/words/1689.webp
1690,package,7,4.354,noun,paquete,images/words/1690.webp
1691,invest,6,4.353,verb,invertir,images/words/1691.webp
1692,lonely,6,4.353,adjective,solitario/solitaria,images/words/1692.webp
1693,practical,9,4.353,adjective,práctico/práctica,images/words/1693.webp
1694,defend,6,4.352,verb,defender,images/words/1694.webp
1695,prevent,7,4.352,verb,prevenir,images/words/1695.webp
1696,ham,3,4.351,noun,jamón,images/words/1696.webp
1697,breathe,7,4.351,verb,respirar,images/words/1697.webp
1698,inspiration,11,4.351,noun,inspiración,images/words/1698.webp
1699,identity,8,4.35,noun,identidad,images/words/1699.webp
1700,heritage,8,4.349,noun,patrimonio,images/words/1700.webp
1701,historic,8,4.349,adjective,histórico/histórica,images/words/1701.webp
1702,tin,3,4.348,noun,estaño/lata,images/words/1702.webp
1703,soil,4,4.347,noun,suelo,images/words/1703.webp
1704,contest,7,4.347,noun,concurso,images/words/1704.webp
1705,experiment,10,4.347,noun,experimento,images/words/1705.webp
1706,tournament,10,4.345,noun,torneo,images/words/1706.webp
1707,bacon,5,4.345,noun,tocino,images/words/1707.webp
1708,agenda,6,4.344,noun,agenda,images/words/1708.webp
1709,dawn,4,4.343,noun,amanecer,images/words/1709.webp
1710,cheer,5,4.342,verb,animar,images/words/1710.webp
1711,legend,6,4.342,noun,leyenda,images/words/1711.webp
1712,tank,4,4.341,noun,tanque,images/words/1712.webp
1713,tape,4,4.341,noun,cinta,images/words/1713.webp
1714,gate,4,4.341,noun,puerta,images/words/1714.webp
1715,steal,5,4.341,verb,robar,images/words/1715.webp
1716,sexual,6,4.341,adjective,sexual,images/words/1716.webp
1717,extension,9,4.34,noun,extensión,images/words/1717.webp
1718,jam,3,4.339,noun,mermelada,images/words/1718.webp
1719,proof,5,4.339,noun,prueba,images/words/1719.webp
1720,violent,7,4.339,adjective,violento/violenta,images/words/1720.webp
1721,elephant,8,4.339,noun,elefante,images/words/1721.webp
1722,idiot,5,4.338,noun,idiota,images/words/1722.webp
1723,presence,8,4.338,noun,presencia,images/words/1723.webp
1724,sensible,8,4.338,adjective,sensato/sensata,images/words/1724.webp
1725,negative,8,4.338,adjective,negativo/negativa,images/words/1725.webp
1726,breathing,9,4.338,noun,respiración,images/words/1726.webp
1727,damp,4,4.337,adjective,húmedo/húmeda,images/words/1727.webp
1728,gain,4,4.337,verb,ganar,images/words/1728.webp
1729,salmon,6,4.337,noun,salmón,images/words/1729.webp
1730,protest,7,4.337,noun,protesta,images/words/1730.webp
1731,shine,5,4.336,verb,brillar,images/words/1731.webp
1732,sentence,8,4.336,noun,oración,images/words/1732.webp
1733,desk,4,4.335,noun,escritorio,images/words/1733.webp
1734,library,7,4.335,noun,biblioteca,images/words/1734.webp
1735,creative,8,4.335,adjective,creativo/creativa,images/words/1735.webp
1736,unlikely,8,4.335,adjective,improbable,images/words/1736.webp
1737,landing,7,4.334,noun,aterrizaje,images/words/1737.webp
1738,drum,4,4.333,verb,tambor,images/words/1738.webp
1739,weak,4,4.333,adjective,débil,images/words/1739.webp
1740,session,7,4.333,noun,sesión,images/words/1740.webp
1741,excitement,10,4.333,noun,emoción,images/words/1741.webp
1742,slip,4,4.332,verb,resbalar,images/words/1742.webp
1743,yard,4,4.332,noun,patio,images/words/1743.webp
1744,motion,6,4.332,noun,movimiento,images/words/1744.webp
1745,replace,7,4.332,verb,reemplazar,images/words/1745.webp
1746,bail,4,4.331,noun,fianza,images/words/1746.webp
1747,active,6,4.331,adjective,activo/activa,images/words/1747.webp
1748,technical,9,4.331,adjective,técnico/técnica,images/words/1748.webp
1749,tap,3,4.33,verb,grifo,images/words/1749.webp
1750,calendar,8,4.33,noun,calendario,images/words/1750.webp
1751,wealth,6,4.329,noun,riqueza,images/words/1751.webp
1752,identify,8,4.328,verb,identificar,images/words/1752.webp
1753,telly,5,4.327,noun,tele,images/words/1753.webp
1754,explore,7,4.327,verb,explorar,images/words/1754.webp
1755,entertainment,13,4.327,noun,entretenimiento,images/words/1755.webp
1756,footage,7,4.326,noun,metraje,images/words/1756.webp
1757,guard,5,4.325,noun,guardia,images/words/1757.webp
1758,silence,7,4.325,noun,silencio,images/words/1758.webp
1759,challenging,11,4.325,adjective,desafiante,images/words/1759.webp
1760,rocket,6,4.324,noun,cohete,images/words/1760.webp
1761,aunt,4,4.323,noun,tía,images/words/1761.webp
1762,coal,4,4.323,noun,carbón,images/words/1762.webp
1763,controversial,13,4.323,adjective,controvertido/controvertida,images/words/1763.webp
1764,importance,10,4.322,noun,importancia,images/words/1764.webp
1765,belt,4,4.322,noun,cinturón,images/words/1765.webp
1766,elderly,7,4.322,adjective,anciano/anciana,images/words/1766.webp
1767,remote,6,4.321,adjective,remoto/remota,images/words/1767.webp
1768,compete,7,4.321,verb,competir,images/words/1768.webp
1769,telephone,9,4.321,noun,teléfono,images/words/1769.webp
1770,appearance,10,4.32,noun,apariencia,images/words/1770.webp
1771,barn,4,4.32,noun,granero,images/words/1771.webp
1772,keeper,6,4.32,noun,guardián/guardiana,images/words/1772.webp
1773,rely,4,4.319,verb,confiar,images/words/1773.webp
1774,severe,6,4.319,adjective,grave,images/words/1774.webp
1775,raw,3,4.318,adjective,crudo/cruda,images/words/1775.webp
1776,flow,4,4.318,noun,flujo,images/words/1776.webp
1777,loan,4,4.318,noun,préstamo,images/words/1777.webp
1778,punch,5,4.318,noun,golpe,images/words/1778.webp
1779,boost,5,4.318,noun,impulso,images/words/1779.webp
1780,construction,12,4.318,noun,construcción,images/words/1780.webp
1781,perfection,10,4.317,noun,perfección,images/words/1781.webp
1782,ceremony,8,4.317,noun,ceremonia,images/words/1782.webp
1783,legacy,6,4.316,noun,legado,images/words/1783.webp
1784,pole,4,4.315,noun,polo,images/words/1784.webp
1785,spell,5,4.314,noun,hechizo,images/words/1785.webp
1786,fridge,6,4.314,noun,refrigerador,images/words/1786.webp
1787,instance,8,4.314,noun,instancia,images/words/1787.webp
1788,inflation,9,4.313,noun,inflación,images/words/1788.webp
1789,cinema,6,4.312,noun,cinema/cine,images/words/1789.webp
1790,licence,7,4.312,noun,licencia,images/words/1790.webp
1791,shocking,8,4.312,adjective,impactante,images/words/1791.webp
1792,ours,4,4.311,adjective,nuestro/nuestra,images/words/1792.webp
1793,suffer,6,4.311,verb,sufrir,images/words/1793.webp
1794,comfort,7,4.311,noun,consuelo,images/words/1794.webp
1795,core,4,4.31,noun,núcleo,images/words/1795.webp
1796,repeat,6,4.309,verb,repetir,images/words/1796.webp
1797,buzz,4,4.308,noun,zumbido,images/words/1797.webp
1798,fifth,5,4.308,adjective,quinto/quinta,images/words/1798.webp
1799,equal,5,4.308,adjective,igual,images/words/1799.webp
1800,personality,11,4.308,noun,personalidad,images/words/1800.webp
1801,childhood,9,4.307,noun,infancia,images/words/1801.webp
1802,creature,8,4.307,noun,criatura,images/words/1802.webp
1803,medicine,8,4.307,noun,medicina,images/words/1803.webp
1804,hop,3,4.306,noun,salto,images/words/1804.webp
1805,chase,5,4.306,verb,perseguir,images/words/1805.webp
1806,fence,5,4.306,noun,valla,images/words/1806.webp
1807,cathedral,9,4.306,noun,catedral,images/words/1807.webp
1808,desert,6,4.305,noun,desierto,images/words/1808.webp
1809,stable,6,4.305,adjective,estable,images/words/1809.webp
1810,taxi,4,4.304,noun,taxi,images/words/1810.webp
1811,anger,5,4.304,noun,ira,images/words/1811.webp
1812,solve,5,4.304,verb,resolver,images/words/1812.webp
1813,respond,7,4.304,verb,responder,images/words/1813.webp
1814,rope,4,4.303,noun,cuerda,images/words/1814.webp
1815,bidding,7,4.303,noun,licitación,images/words/1815.webp
1816,incorrect,9,4.303,adjective,incorrecto/incorrecta,images/words/1816.webp
1817,freeze,6,4.302,noun,congelación,images/words/1817.webp
1818,belong,6,4.302,verb,pertenecer,images/words/1818.webp
1819,ban,3,4.301,noun,prohibición,images/words/1819.webp
1820,smoking,7,4.3,noun,fumar,images/words/1820.webp
1821,innocent,8,4.3,adjective,inocente,images/words/1821.webp
1822,joint,5,4.299,adjective,conjunto/conjunta,images/words/1822.webp
1823,ginger,6,4.299,noun,jengibre,images/words/1823.webp
1824,reflect,7,4.299,verb,reflejar,images/words/1824.webp
1825,bounce,6,4.297,noun,rebote,images/words/1825.webp
1826,painful,7,4.297,adjective,doloroso/dolorosa,images/words/1826.webp
1827,chop,4,4.296,verb,cortar,images/words/1827.webp
1828,affair,6,4.296,noun,asunto,images/words/1828.webp
1829,confirm,7,4.296,verb,confirmar,images/words/1829.webp
1830,austerity,9,4.296,noun,austeridad,images/words/1830.webp
1831,valuation,9,4.296,noun,valoración,images/words/1831.webp
1832,investigate,11,4.296,verb,investigar,images/words/1832.webp
1833,bat,3,4.295,noun,murciélago,images/words/1833.webp
1834,spoon,5,4.295,noun,cuchara,images/words/1834.webp
1835,wooden,6,4.295,adjective,de madera,images/words/1835.webp
1836,charming,8,4.295,adjective,encantador/encantadora,images/words/1836.webp
1837,ceiling,7,4.294,noun,techo,images/words/1837.webp
1838,embarrassing,12,4.294,adjective,vergonzoso/vergonzosa,images/words/1838.webp
